# Profil Konsumsi Daya DMCM-WVAF (STM32F401CD)
# Data sensor: 78 sampel (Proteus Virtual Terminal)
# State: NORMAL=44.9% WARNING=23.1% DANGER=32.1%
# Kolom: Frekuensi_Sampling(Hz)  Window_Size(N)  Konsumsi_Arus(mA)
#
100	3.8	3.9513
100	4.1	3.9515
100	4.4	3.9517
100	4.7	3.9519
100	5.0	3.9521
100	5.3	3.9523
100	5.6	3.9525
100	5.9	3.9527
100	6.2	3.9529
100	6.5	3.9531
100	6.8	3.9533
100	7.1	3.9535
100	7.4	3.9537
100	7.7	3.9538
100	8.0	3.9540
100	8.3	3.9542
100	8.6	3.9544
100	8.9	3.9546
100	9.2	3.9548
100	9.5	3.9550
100	9.8	3.9552
100	10.1	3.9612
100	10.4	3.9685
100	10.7	3.9760
100	11.0	3.9834
100	11.3	3.9909
100	11.6	3.9985
100	11.9	4.0061
100	12.2	4.0137
100	12.5	4.0213
100	12.8	4.0291
100	13.1	4.0368
100	13.4	4.0446
100	13.7	4.0524
100	14.0	4.0602
100	14.3	4.0681
100	14.6	4.0761
100	14.9	4.0840
100	15.2	4.0920
100	15.5	4.1000
100	15.8	4.1081

110	2.0	3.9738
110	2.3	3.9740
110	2.6	3.9742
110	2.9	3.9744
110	3.2	3.9746
110	3.5	3.9748
110	3.8	3.9750
110	4.1	3.9752
110	4.4	3.9754
110	4.7	3.9756
110	5.0	3.9758
110	5.3	3.9760
110	5.6	3.9761
110	5.9	3.9763
110	6.2	3.9765
110	6.5	3.9767
110	6.8	3.9769
110	7.1	3.9771
110	7.4	3.9773
110	7.7	3.9775
110	8.0	3.9777
110	8.3	3.9830
110	8.6	3.9915
110	8.9	3.9999
110	9.2	4.0085
110	9.5	4.0171
110	9.8	4.0258
110	10.1	4.0345
110	10.4	4.0433
110	10.7	4.0521
110	11.0	4.0610
110	11.3	4.0699
110	11.6	4.0789
110	11.9	4.0879
110	12.2	4.0970
110	12.5	4.1061
110	12.8	4.1153
110	13.1	4.1245
110	13.4	4.1338
110	13.7	4.1431
110	14.0	4.1525
110	14.3	4.1619
110	14.6	4.1713
110	14.9	4.1808
110	15.2	4.1903
110	15.5	4.1999
110	15.8	4.2095

120	2.0	3.9970
120	2.3	3.9972
120	2.6	3.9974
120	2.9	3.9976
120	3.2	3.9978
120	3.5	3.9980
120	3.8	3.9982
120	4.1	3.9984
120	4.4	3.9986
120	4.7	3.9988
120	5.0	3.9990
120	5.3	3.9992
120	5.6	3.9993
120	5.9	3.9995
120	6.2	3.9997
120	6.5	3.9999
120	6.8	4.0028
120	7.1	4.0122
120	7.4	4.0217
120	7.7	4.0314
120	8.0	4.0411
120	8.3	4.0509
120	8.6	4.0608
120	8.9	4.0707
120	9.2	4.0807
120	9.5	4.0908
120	9.8	4.1010
120	10.1	4.1112
120	10.4	4.1215
120	10.7	4.1318
120	11.0	4.1423
120	11.3	4.1527
120	11.6	4.1633
120	11.9	4.1739
120	12.2	4.1845
120	12.5	4.1953
120	12.8	4.2060
120	13.1	4.2168
120	13.4	4.2277
120	13.7	4.2387
120	14.0	4.2496
120	14.3	4.2607
120	14.6	4.2718
120	14.9	4.2829
120	15.2	4.2941
120	15.5	4.3054
120	15.8	4.3166

130	2.0	4.0198
130	2.3	4.0200
130	2.6	4.0202
130	2.9	4.0204
130	3.2	4.0206
130	3.5	4.0208
130	3.8	4.0210
130	4.1	4.0212
130	4.4	4.0214
130	4.7	4.0216
130	5.0	4.0217
130	5.3	4.0219
130	5.6	4.0233
130	5.9	4.0337
130	6.2	4.0443
130	6.5	4.0550
130	6.8	4.0658
130	7.1	4.0767
130	7.4	4.0878
130	7.7	4.0989
130	8.0	4.1102
130	8.3	4.1215
130	8.6	4.1329
130	8.9	4.1444
130	9.2	4.1560
130	9.5	4.1677
130	9.8	4.1795
130	10.1	4.1913
130	10.4	4.2033
130	10.7	4.2153
130	11.0	4.2273
130	11.3	4.2395
130	11.6	4.2517
130	11.9	4.2640
130	12.2	4.2763
130	12.5	4.2887
130	12.8	4.3012
130	13.1	4.3138
130	13.4	4.3264
130	13.7	4.3391
130	14.0	4.3518
130	14.3	4.3646
130	14.6	4.3775
130	14.9	4.3904
130	15.2	4.4034
130	15.5	4.4164
130	15.8	4.4295

140	2.0	4.0422
140	2.3	4.0424
140	2.6	4.0426
140	2.9	4.0428
140	3.2	4.0430
140	3.5	4.0432
140	3.8	4.0434
140	4.1	4.0436
140	4.4	4.0438
140	4.7	4.0476
140	5.0	4.0590
140	5.3	4.0706
140	5.6	4.0824
140	5.9	4.0944
140	6.2	4.1065
140	6.5	4.1187
140	6.8	4.1311
140	7.1	4.1436
140	7.4	4.1563
140	7.7	4.1690
140	8.0	4.1819
140	8.3	4.1949
140	8.6	4.2080
140	8.9	4.2212
140	9.2	4.2345
140	9.5	4.2479
140	9.8	4.2613
140	10.1	4.2749
140	10.4	4.2886
140	10.7	4.3023
140	11.0	4.3162
140	11.3	4.3301
140	11.6	4.3441
140	11.9	4.3582
140	12.2	4.3724
140	12.5	4.3866
140	12.8	4.4009
140	13.1	4.4153
140	13.4	4.4298
140	13.7	4.4444
140	14.0	4.4590
140	14.3	4.4737
140	14.6	4.4884
140	14.9	4.5033
140	15.2	4.5182
140	15.5	4.5331
140	15.8	4.5482

150	2.0	4.0643
150	2.3	4.0645
150	2.6	4.0647
150	2.9	4.0649
150	3.2	4.0651
150	3.5	4.0653
150	3.8	4.0668
150	4.1	4.0789
150	4.4	4.0913
150	4.7	4.1040
150	5.0	4.1169
150	5.3	4.1301
150	5.6	4.1434
150	5.9	4.1570
150	6.2	4.1707
150	6.5	4.1846
150	6.8	4.1987
150	7.1	4.2129
150	7.4	4.2272
150	7.7	4.2417
150	8.0	4.2563
150	8.3	4.2710
150	8.6	4.2859
150	8.9	4.3009
150	9.2	4.3160
150	9.5	4.3312
150	9.8	4.3465
150	10.1	4.3619
150	10.4	4.3775
150	10.7	4.3931
150	11.0	4.4088
150	11.3	4.4246
150	11.6	4.4406
150	11.9	4.4566
150	12.2	4.4727
150	12.5	4.4889
150	12.8	4.5051
150	13.1	4.5215
150	13.4	4.5380
150	13.7	4.5545
150	14.0	4.5711
150	14.3	4.5878
150	14.6	4.6046
150	14.9	4.6215
150	15.2	4.6384
150	15.5	4.6555
150	15.8	4.6726

160	2.0	4.0861
160	2.3	4.0863
160	2.6	4.0865
160	2.9	4.0867
160	3.2	4.0943
160	3.5	4.1070
160	3.8	4.1202
160	4.1	4.1338
160	4.4	4.1477
160	4.7	4.1620
160	5.0	4.1765
160	5.3	4.1913
160	5.6	4.2064
160	5.9	4.2216
160	6.2	4.2370
160	6.5	4.2527
160	6.8	4.2685
160	7.1	4.2845
160	7.4	4.3006
160	7.7	4.3170
160	8.0	4.3334
160	8.3	4.3500
160	8.6	4.3668
160	8.9	4.3836
160	9.2	4.4007
160	9.5	4.4178
160	9.8	4.4350
160	10.1	4.4524
160	10.4	4.4699
160	10.7	4.4875
160	11.0	4.5053
160	11.3	4.5231
160	11.6	4.5410
160	11.9	4.5591
160	12.2	4.5772
160	12.5	4.5955
160	12.8	4.6139
160	13.1	4.6323
160	13.4	4.6509
160	13.7	4.6695
160	14.0	4.6883
160	14.3	4.7071
160	14.6	4.7260
160	14.9	4.7451
160	15.2	4.7642
160	15.5	4.7834
160	15.8	4.8027

170	2.0	4.1076
170	2.3	4.1082
170	2.6	4.1197
170	2.9	4.1324
170	3.2	4.1460
170	3.5	4.1602
170	3.8	4.1749
170	4.1	4.1901
170	4.4	4.2057
170	4.7	4.2216
170	5.0	4.2378
170	5.3	4.2544
170	5.6	4.2712
170	5.9	4.2882
170	6.2	4.3055
170	6.5	4.3230
170	6.8	4.3406
170	7.1	4.3585
170	7.4	4.3766
170	7.7	4.3948
170	8.0	4.4132
170	8.3	4.4318
170	8.6	4.4505
170	8.9	4.4694
170	9.2	4.4884
170	9.5	4.5076
170	9.8	4.5269
170	10.1	4.5464
170	10.4	4.5660
170	10.7	4.5857
170	11.0	4.6055
170	11.3	4.6255
170	11.6	4.6456
170	11.9	4.6658
170	12.2	4.6861
170	12.5	4.7065
170	12.8	4.7271
170	13.1	4.7478
170	13.4	4.7685
170	13.7	4.7894
170	14.0	4.8104
170	14.3	4.8315
170	14.6	4.8527
170	14.9	4.8740
170	15.2	4.8955
170	15.5	4.9170
170	15.8	4.9386

180	2.0	4.1470
180	2.3	4.1570
180	2.6	4.1697
180	2.9	4.1838
180	3.2	4.1989
180	3.5	4.2147
180	3.8	4.2310
180	4.1	4.2479
180	4.4	4.2652
180	4.7	4.2829
180	5.0	4.3009
180	5.3	4.3193
180	5.6	4.3379
180	5.9	4.3568
180	6.2	4.3760
180	6.5	4.3954
180	6.8	4.4151
180	7.1	4.4350
180	7.4	4.4550
180	7.7	4.4753
180	8.0	4.4958
180	8.3	4.5164
180	8.6	4.5372
180	8.9	4.5582
180	9.2	4.5794
180	9.5	4.6007
180	9.8	4.6222
180	10.1	4.6438
180	10.4	4.6656
180	10.7	4.6875
180	11.0	4.7096
180	11.3	4.7318
180	11.6	4.7541
180	11.9	4.7766
180	12.2	4.7992
180	12.5	4.8220
180	12.8	4.8448
180	13.1	4.8678
180	13.4	4.8910
180	13.7	4.9142
180	14.0	4.9376
180	14.3	4.9611
180	14.6	4.9847
180	14.9	5.0084
180	15.2	5.0322
180	15.5	5.0562
180	15.8	5.0803

190	2.0	4.1958
190	2.3	4.2068
190	2.6	4.2209
190	2.9	4.2364
190	3.2	4.2531
190	3.5	4.2705
190	3.8	4.2885
190	4.1	4.3071
190	4.4	4.3262
190	4.7	4.3458
190	5.0	4.3657
190	5.3	4.3860
190	5.6	4.4066
190	5.9	4.4275
190	6.2	4.4487
190	6.5	4.4701
190	6.8	4.4918
190	7.1	4.5138
190	7.4	4.5360
190	7.7	4.5584
190	8.0	4.5810
190	8.3	4.6038
190	8.6	4.6269
190	8.9	4.6501
190	9.2	4.6735
190	9.5	4.6970
190	9.8	4.7208
190	10.1	4.7447
190	10.4	4.7688
190	10.7	4.7930
190	11.0	4.8175
190	11.3	4.8420
190	11.6	4.8667
190	11.9	4.8916
190	12.2	4.9166
190	12.5	4.9418
190	12.8	4.9671
190	13.1	4.9926
190	13.4	5.0181
190	13.7	5.0439
190	14.0	5.0697
190	14.3	5.0957
190	14.6	5.1219
190	14.9	5.1481
190	15.2	5.1745
190	15.5	5.2010
190	15.8	5.2277

200	2.0	4.2456
200	2.3	4.2576
200	2.6	4.2731
200	2.9	4.2902
200	3.2	4.3085
200	3.5	4.3276
200	3.8	4.3474
200	4.1	4.3679
200	4.4	4.3889
200	4.7	4.4103
200	5.0	4.4322
200	5.3	4.4545
200	5.6	4.4772
200	5.9	4.5001
200	6.2	4.5234
200	6.5	4.5470
200	6.8	4.5709
200	7.1	4.5951
200	7.4	4.6195
200	7.7	4.6441
200	8.0	4.6690
200	8.3	4.6941
200	8.6	4.7194
200	8.9	4.7449
200	9.2	4.7707
200	9.5	4.7966
200	9.8	4.8228
200	10.1	4.8491
200	10.4	4.8756
200	10.7	4.9023
200	11.0	4.9291
200	11.3	4.9562
200	11.6	4.9834
200	11.9	5.0108
200	12.2	5.0383
200	12.5	5.0660
200	12.8	5.0939
200	13.1	5.1219
200	13.4	5.1501
200	13.7	5.1784
200	14.0	5.2069
200	14.3	5.2355
200	14.6	5.2643
200	14.9	5.2932
200	15.2	5.3223
200	15.5	5.3515
200	15.8	5.3809

210	2.0	4.2964
210	2.3	4.3095
210	2.6	4.3265
210	2.9	4.3452
210	3.2	4.3651
210	3.5	4.3860
210	3.8	4.4077
210	4.1	4.4301
210	4.4	4.4531
210	4.7	4.4765
210	5.0	4.5005
210	5.3	4.5249
210	5.6	4.5497
210	5.9	4.5748
210	6.2	4.6003
210	6.5	4.6262
210	6.8	4.6523
210	7.1	4.6787
210	7.4	4.7055
210	7.7	4.7324
210	8.0	4.7597
210	8.3	4.7872
210	8.6	4.8149
210	8.9	4.8429
210	9.2	4.8711
210	9.5	4.8995
210	9.8	4.9281
210	10.1	4.9569
210	10.4	4.9860
210	10.7	5.0152
210	11.0	5.0447
210	11.3	5.0743
210	11.6	5.1041
210	11.9	5.1341
210	12.2	5.1643
210	12.5	5.1946
210	12.8	5.2252
210	13.1	5.2559
210	13.4	5.2868
210	13.7	5.3178
210	14.0	5.3491
210	14.3	5.3804
210	14.6	5.4120
210	14.9	5.4437
210	15.2	5.4756
210	15.5	5.5076
210	15.8	5.5398

220	2.0	4.3482
220	2.3	4.3625
220	2.6	4.3810
220	2.9	4.4013
220	3.2	4.4231
220	3.5	4.4458
220	3.8	4.4695
220	4.1	4.4938
220	4.4	4.5189
220	4.7	4.5444
220	5.0	4.5706
220	5.3	4.5971
220	5.6	4.6241
220	5.9	4.6516
220	6.2	4.6794
220	6.5	4.7075
220	6.8	4.7360
220	7.1	4.7648
220	7.4	4.7940
220	7.7	4.8234
220	8.0	4.8531
220	8.3	4.8831
220	8.6	4.9133
220	8.9	4.9438
220	9.2	4.9746
220	9.5	5.0056
220	9.8	5.0368
220	10.1	5.0683
220	10.4	5.1000
220	10.7	5.1319
220	11.0	5.1640
220	11.3	5.1963
220	11.6	5.2289
220	11.9	5.2616
220	12.2	5.2945
220	12.5	5.3277
220	12.8	5.3610
220	13.1	5.3945
220	13.4	5.4282
220	13.7	5.4621
220	14.0	5.4962
220	14.3	5.5305
220	14.6	5.5649
220	14.9	5.5995
220	15.2	5.6343
220	15.5	5.6693
220	15.8	5.7044

230	2.0	4.4011
230	2.3	4.4166
230	2.6	4.4366
230	2.9	4.4587
230	3.2	4.4823
230	3.5	4.5070
230	3.8	4.5326
230	4.1	4.5591
230	4.4	4.5862
230	4.7	4.6140
230	5.0	4.6424
230	5.3	4.6712
230	5.6	4.7006
230	5.9	4.7303
230	6.2	4.7605
230	6.5	4.7911
230	6.8	4.8221
230	7.1	4.8534
230	7.4	4.8850
230	7.7	4.9170
230	8.0	4.9493
230	8.3	4.9819
230	8.6	5.0147
230	8.9	5.0479
230	9.2	5.0813
230	9.5	5.1150
230	9.8	5.1489
230	10.1	5.1831
230	10.4	5.2176
230	10.7	5.2522
230	11.0	5.2871
230	11.3	5.3223
230	11.6	5.3577
230	11.9	5.3933
230	12.2	5.4291
230	12.5	5.4651
230	12.8	5.5013
230	13.1	5.5378
230	13.4	5.5745
230	13.7	5.6113
230	14.0	5.6484
230	14.3	5.6856
230	14.6	5.7231
230	14.9	5.7607
230	15.2	5.7986
230	15.5	5.8366
230	15.8	5.8748

240	2.0	4.4549
240	2.3	4.4717
240	2.6	4.4933
240	2.9	4.5172
240	3.2	4.5427
240	3.5	4.5695
240	3.8	4.5972
240	4.1	4.6258
240	4.4	4.6552
240	4.7	4.6853
240	5.0	4.7159
240	5.3	4.7472
240	5.6	4.7789
240	5.9	4.8112
240	6.2	4.8438
240	6.5	4.8769
240	6.8	4.9105
240	7.1	4.9444
240	7.4	4.9786
240	7.7	5.0132
240	8.0	5.0482
240	8.3	5.0835
240	8.6	5.1191
240	8.9	5.1549
240	9.2	5.1911
240	9.5	5.2276
240	9.8	5.2644
240	10.1	5.3014
240	10.4	5.3387
240	10.7	5.3763
240	11.0	5.4141
240	11.3	5.4522
240	11.6	5.4905
240	11.9	5.5291
240	12.2	5.5679
240	12.5	5.6069
240	12.8	5.6462
240	13.1	5.6857
240	13.4	5.7254
240	13.7	5.7654
240	14.0	5.8055
240	14.3	5.8459
240	14.6	5.8865
240	14.9	5.9273
240	15.2	5.9683
240	15.5	6.0096
240	15.8	6.0510

250	2.0	4.5098
250	2.3	4.5279
250	2.6	4.5512
250	2.9	4.5770
250	3.2	4.6045
250	3.5	4.6333
250	3.8	4.6632
250	4.1	4.6941
250	4.4	4.7258
250	4.7	4.7582
250	5.0	4.7913
250	5.3	4.8250
250	5.6	4.8592
250	5.9	4.8940
250	6.2	4.9293
250	6.5	4.9650
250	6.8	5.0012
250	7.1	5.0378
250	7.4	5.0747
250	7.7	5.1121
250	8.0	5.1498
250	8.3	5.1879
250	8.6	5.2263
250	8.9	5.2651
250	9.2	5.3042
250	9.5	5.3435
250	9.8	5.3832
250	10.1	5.4232
250	10.4	5.4635
250	10.7	5.5041
250	11.0	5.5449
250	11.3	5.5860
250	11.6	5.6274
250	11.9	5.6691
250	12.2	5.7110
250	12.5	5.7532
250	12.8	5.7956
250	13.1	5.8382
250	13.4	5.8811
250	13.7	5.9243
250	14.0	5.9677
250	14.3	6.0113
250	14.6	6.0552
250	14.9	6.0993
250	15.2	6.1436
250	15.5	6.1881
250	15.8	6.2329

260	2.0	4.5657
260	2.3	4.5852
260	2.6	4.6103
260	2.9	4.6380
260	3.2	4.6675
260	3.5	4.6985
260	3.8	4.7307
260	4.1	4.7639
260	4.4	4.7980
260	4.7	4.8328
260	5.0	4.8684
260	5.3	4.9047
260	5.6	4.9415
260	5.9	4.9789
260	6.2	5.0169
260	6.5	5.0553
260	6.8	5.0942
260	7.1	5.1336
260	7.4	5.1734
260	7.7	5.2136
260	8.0	5.2542
260	8.3	5.2952
260	8.6	5.3365
260	8.9	5.3783
260	9.2	5.4203
260	9.5	5.4627
260	9.8	5.5055
260	10.1	5.5485
260	10.4	5.5919
260	10.7	5.6356
260	11.0	5.6795
260	11.3	5.7238
260	11.6	5.7684
260	11.9	5.8132
260	12.2	5.8584
260	12.5	5.9038
260	12.8	5.9495
260	13.1	5.9954
260	13.4	6.0416
260	13.7	6.0881
260	14.0	6.1348
260	14.3	6.1818
260	14.6	6.2291
260	14.9	6.2766
260	15.2	6.3243
260	15.5	6.3723
260	15.8	6.4205

270	2.0	4.6227
270	2.3	4.6436
270	2.6	4.6704
270	2.9	4.7002
270	3.2	4.7318
